date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:40	88663/88663	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2008:24:17%20GMT	https://www.beneinst.it/images/Disegni/TonnaraSal/6b.jpg	C:/1/Beneinst/www.beneinst.it/images/Disegni/TonnaraSal/6b.jpg	(from https://www.beneinst.it/salvatoretonnara)
16:37:40	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=637007921	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmodead72.js	(from https://www.beneinst.it/invio-sed-etiam)
16:37:41	9742/9742	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:20:45%20GMT	https://www.beneinst.it/images/Invio.png	C:/1/Beneinst/www.beneinst.it/images/Invio.png	(from https://www.beneinst.it/invio-sed-etiam)
16:37:41	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:40%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=e0de57a9b9347310cf372fec759083b6ae7a41de	C:/1/Beneinst/www.beneinst.it/component/mailto/indexdc04.html	(from https://www.beneinst.it/salvatoretonnara)
16:37:41	866/866	---M--	200	added ('OK')	image/png	etag:%225a945f0a-362%22	https://static.copyrighted.com/badges/125x25/04_1.png	C:/1/Beneinst/static.copyrighted.com/badges/125x25/04_1.png	(from https://www.beneinst.it/invio-sed-etiam)
16:37:41	6735/6735	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:20:44%20GMT	https://www.beneinst.it/images/gmail.png	C:/1/Beneinst/www.beneinst.it/images/gmail.png	(from https://www.beneinst.it/invio-sed-etiam)
16:37:41	1936/1936	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:20:43%20GMT	https://www.beneinst.it/images/facen1e.png	C:/1/Beneinst/www.beneinst.it/images/facen1e.png	(from https://www.beneinst.it/invio-sed-etiam)
16:37:42	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=1559492215	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode260b.js	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:42	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:41%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=1812438154bb202a208e13541969dffb7dddadf7	C:/1/Beneinst/www.beneinst.it/component/mailto/index90ec.html	(from https://www.beneinst.it/invio-sed-etiam)
16:37:43	941934/941934	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:15%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image002.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image002.png	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:44	784851/784851	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:16%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image003.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image003.png	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:45	1198082/1198082	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:53%20GMT	https://www.beneinst.it/images/Copertine/Title/1it2.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/1it2.png	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:45	238086/238086	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:02%20GMT	https://www.beneinst.it/images/SfondiCanva/image02.png	C:/1/Beneinst/www.beneinst.it/images/SfondiCanva/image02.png	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:45	657150/657150	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:17%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image004.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image004.png	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:45	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=1680437636	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode1c19.js	(from https://www.beneinst.it/pubblicazion/in-italiano/un-soffitto-di-cenere.html)
16:37:45	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:44%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=e38f40f7787337f3b82d9beda5f3a3319979a843	C:/1/Beneinst/www.beneinst.it/component/mailto/indexe2e7.html	(from https://www.beneinst.it/pubblicazion/in-italiano/il-bene-e-il-male-memorie-b.html)
16:37:46	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=570013476	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode8345.js	(from https://www.beneinst.it/pubblicazion/in-italiano/siamo-gia-noi-tra-dieci-minuti.html)
16:37:46	1238547/1238547	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:57%20GMT	https://www.beneinst.it/images/Copertine/Title/2it2.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/2it2.png	(from https://www.beneinst.it/pubblicazion/in-italiano/un-soffitto-di-cenere.html)
16:37:48	1057109/1057109	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:13%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image001.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image001.png	(from https://www.beneinst.it/pubblicazion/in-italiano/un-soffitto-di-cenere.html)
16:37:48	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:45%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=cb7ab7557c613650f2b9c18f01d50356ea08a0e3	C:/1/Beneinst/www.beneinst.it/component/mailto/indexe739.html	(from https://www.beneinst.it/pubblicazion/in-italiano/un-soffitto-di-cenere.html)
16:37:49	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=1957448502	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode31f6.js	(from https://www.beneinst.it/pubblicazion/in-italiano/dillo-tu-te-stesso.html)
16:37:49	1039842/1039842	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:24:00%20GMT	https://www.beneinst.it/images/Copertine/Title/3it.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/3it.png	(from https://www.beneinst.it/pubblicazion/in-italiano/siamo-gia-noi-tra-dieci-minuti.html)
16:37:49	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:46%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=c88b64f96e3d9d5e1d51433a7e3091d8a6fd7472	C:/1/Beneinst/www.beneinst.it/component/mailto/index19d0.html	(from https://www.beneinst.it/pubblicazion/in-italiano/siamo-gia-noi-tra-dieci-minuti.html)
16:37:49	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=2096905190	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode2b98.js	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:49	834120/834120	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:24:03%20GMT	https://www.beneinst.it/images/Copertine/Title/4it.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/4it.png	(from https://www.beneinst.it/pubblicazion/in-italiano/dillo-tu-te-stesso.html)
16:37:50	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:49%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=bc1b2ee2e4325beca84313f866627973bfe697ed	C:/1/Beneinst/www.beneinst.it/component/mailto/indexaa8b.html	(from https://www.beneinst.it/pubblicazion/in-italiano/dillo-tu-te-stesso.html)
16:37:50	1218018/1218018	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:51%20GMT	https://www.beneinst.it/images/Copertine/Title/1en.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/1en.png	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:51	157851/157851	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:50%20GMT	https://www.beneinst.it/pubblicazion/in-english/an-ash-ceiling	C:/1/Beneinst/www.beneinst.it/pubblicazion/in-english/an-ash-ceiling-2.html	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:51	946164/946164	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:21%20GMT	https://www.beneinst.it/images/Copertine/Miniature/soffIngle.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/soffIngle.png	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:52	157851/157851	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:51%20GMT	https://www.beneinst.it/pubblicazion/in-english/it-s-already-us-in-ten-minutes	C:/1/Beneinst/www.beneinst.it/pubblicazion/in-english/it-s-already-us-in-ten-minutes-2.html	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:52	792256/792256	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:19%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image008.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image008.png	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:53	157898/157898	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:52%20GMT	https://www.beneinst.it/pubblicazion/in-english/say-it-yourself	C:/1/Beneinst/www.beneinst.it/pubblicazion/in-english/say-it-yourself-2.html	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:53	673582/673582	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:20%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image009.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image009.png	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:53	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=820196545	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode32ac.js	(from https://www.beneinst.it/pubblicazion/in-english/an-ash-ceiling.html)
16:37:54	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:53%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=3e060d3c737d7771f697d8e148fa6ee4f7b9a7bf	C:/1/Beneinst/www.beneinst.it/component/mailto/indexc5f3.html	(from https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories.html)
16:37:54	1241128/1241128	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:55%20GMT	https://www.beneinst.it/images/Copertine/Title/2en.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/2en.png	(from https://www.beneinst.it/pubblicazion/in-english/an-ash-ceiling.html)
16:37:54	157937/157937	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:53%20GMT	https://www.beneinst.it/pubblicazion/in-english/good-and-evil-memories	C:/1/Beneinst/www.beneinst.it/pubblicazion/in-english/good-and-evil-memories-2.html	(from https://www.beneinst.it/pubblicazion/in-english/an-ash-ceiling.html)
16:37:55	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=1691020756	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode4d3e.js	(from https://www.beneinst.it/pubblicazion/in-english/it-s-already-us-in-ten-minutes.html)
16:37:55	1065256/1065256	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:18%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image005.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image005.png	(from https://www.beneinst.it/pubblicazion/in-english/an-ash-ceiling.html)
16:37:56	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=74883817	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmodefcb3.js	(from https://www.beneinst.it/pubblicazion/in-english/say-it-yourself.html)
16:37:56	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:55%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=c488b07db88f366aee1e6bd64349574d767d2d48	C:/1/Beneinst/www.beneinst.it/component/mailto/indexaf76.html	(from https://www.beneinst.it/pubblicazion/in-english/an-ash-ceiling.html)
16:38:01	1054419/1054419	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:58%20GMT	https://www.beneinst.it/images/Copertine/Title/3en.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/3en.png	(from https://www.beneinst.it/pubblicazion/in-english/it-s-already-us-in-ten-minutes.html)
16:38:02	855420/855420	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:24:00%20GMT	https://www.beneinst.it/images/Copertine/Title/4en.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/4en.png	(from https://www.beneinst.it/pubblicazion/in-english/say-it-yourself.html)
16:38:02	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=1008978339	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode5fb8.js	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:03	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:55%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=b5181f1334b1c5691e84433cd55cce9117cc1f47	C:/1/Beneinst/www.beneinst.it/component/mailto/index51d2.html	(from https://www.beneinst.it/pubblicazion/in-english/it-s-already-us-in-ten-minutes.html)
16:38:03	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:37:56%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=d68f741b3fb9fa6799af6eb1b6b455cbf87e5b7c	C:/1/Beneinst/www.beneinst.it/component/mailto/index9c92.html	(from https://www.beneinst.it/pubblicazion/in-english/say-it-yourself.html)
16:38:03	157407/157407	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:02%20GMT	https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene-2.html	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:04	1219913/1219913	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:52%20GMT	https://www.beneinst.it/images/Copertine/Title/1fr.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/1fr.png	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:04	947668/947668	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:16%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image002A.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image002A.png	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:04	157322/157322	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:04%20GMT	https://www.beneinst.it/pubblicazion/en-francais/nous-sommes-deja-dans	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-francais/nous-sommes-deja-dans-2.html	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:05	803763/803763	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:20%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image008A.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image008A.png	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:05	157571/157571	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:04%20GMT	https://www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme-2.html	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:06	668545/668545	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:14%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image0010A.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image0010A.png	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:06	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=97915709	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode3448.js	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:07	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:05%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=e19896df935aec9c3ad1e22e2c897d5275f410af	C:/1/Beneinst/www.beneinst.it/component/mailto/index82c5.html	(from https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires.html)
16:38:07	1248027/1248027	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:57%20GMT	https://www.beneinst.it/images/Copertine/Title/2fr.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/2fr.png	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:07	157451/157451	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:07%20GMT	https://www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-francais/le-bien-et-le-mal-memoires-2.html	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:10	1065177/1065177	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:15%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image001A	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image001A.png	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:10	803763/803763	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:20%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image008A	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image008A-2.png	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:10	668545/668545	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:14%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image0010A	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image0010A-2.png	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:10	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=523922370	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode8fd6.js	(from https://www.beneinst.it/pubblicazion/en-francais/nous-sommes-deja-dans.html)
16:38:10	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:08%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=80dcf9b459bef07d29f6cde40780addf82ebfddd	C:/1/Beneinst/www.beneinst.it/component/mailto/index5c27.html	(from https://www.beneinst.it/pubblicazion/en-francais/un-plafond-en-frene.html)
16:38:11	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=71856926	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmodee8f1.js	(from https://www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme.html)
16:38:12	947668/947668	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:16%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image002A	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image002A-2.png	(from https://www.beneinst.it/pubblicazion/en-francais/nous-sommes-deja-dans.html)
16:38:12	1067677/1067677	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:59%20GMT	https://www.beneinst.it/images/Copertine/Title/3fr.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/3fr.png	(from https://www.beneinst.it/pubblicazion/en-francais/nous-sommes-deja-dans.html)
16:38:12	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:11%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=1ff482124fc1eff2e2db77a39a423e6e17892578	C:/1/Beneinst/www.beneinst.it/component/mailto/indexce6c.html	(from https://www.beneinst.it/pubblicazion/en-francais/nous-sommes-deja-dans.html)
16:38:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jul%202022%2014:38:11%20GMT	https://www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme/8-home/138-prova.html	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme/8-home/138-prova.html	(from https://www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme.html)
16:38:12	854440/854440	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:24:03%20GMT	https://www.beneinst.it/images/Copertine/Title/4fr.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/4fr.png	(from https://www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme.html)
16:38:12	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=1621903669	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmodefd02.js	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
16:38:13	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:12%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=962ade232ada61ed4c8e7290820f8a8c7bca7b31	C:/1/Beneinst/www.beneinst.it/component/mailto/indexfea6.html	(from https://www.beneinst.it/pubblicazion/en-francais/dis-le-toi-meme.html)
16:38:14	157199/157199	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:13%20GMT	https://www.beneinst.it/pubblicazion/en-espanol/un-techo-de-cenizas-b	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-espanol/un-techo-de-cenizas-b-2.html	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
16:38:14	1215077/1215077	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:51%20GMT	https://www.beneinst.it/images/Copertine/Title/1es.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Title/1es.png	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
16:38:14	948218/948218	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:22%20GMT	https://www.beneinst.it/images/Copertine/Miniature/soffSpgn.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/soffSpgn.png	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
16:38:15	157217/157217	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:14%20GMT	https://www.beneinst.it/pubblicazion/en-espanol/dilo-tu-mismo-a	C:/1/Beneinst/www.beneinst.it/pubblicazion/en-espanol/dilo-tu-mismo-a-2.html	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
16:38:15	1217/1217	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jul%202022%2008:39:04%20GMT	https://www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmode.js?v=896286301	C:/1/Beneinst/www.beneinst.it/modules/mod_ebdarkmode/assets/js/ebdarkmodeafc9.js	(from https://www.beneinst.it/pubblicazion/en-espanol/un-techo-de-cenizas-b.html)
16:38:15	667941/667941	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2008:23:13%20GMT	https://www.beneinst.it/images/Copertine/Miniature/image0010.png	C:/1/Beneinst/www.beneinst.it/images/Copertine/Miniature/image0010.png	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
16:38:15	4097/4097	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202022%2014:38:15%20GMT	https://www.beneinst.it/component/mailto/?tmpl=component&template=artis2&link=0a0af77486a06860b707b2e45a1fdbe1b54b2a30	C:/1/Beneinst/www.beneinst.it/component/mailto/indexa919.html	(from https://www.beneinst.it/pubblicazion/en-espanol/el-bien-y-el-mal-memorias.html)
